"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EXPO","Exponent, Inc.","50.32","1294260491.36","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","74.6","47187185600","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"EXTR","Extreme Networks, Inc.","3.46","362625846.68","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","3.0901","25791346.6044","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.85","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw",
"EZPW","EZCORP, Inc.","5.43","298078753.14","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","104.38","6991506528.3","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","120.49","344638091735.29","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"FCS","Fairchild Semiconductor International, Inc.","19.89","2259037440.27","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fcs",
"FRP","FairPoint Communications, Inc.","14.2","384126500.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FWM","Fairway Group Holdings Corp.","0.1429","6306093.9751","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/fwm",
"FALC","FalconStor Software, Inc.","1.17","50530397.58","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc",
"DAVE","Famous Dave&#39;s of America, Inc.","5.18","36040513.04","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FARM","Farmer Brothers Company","31.4","526226068.8","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FFKT","Farmers Capital Bank Corporation","27.37","205287179.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","9.36","252116130.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","34.37","570185170.66","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","46.67","13482181230.83","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FATE","Fate Therapeutics, Inc.","1.7","49064908.7","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","15","56369580","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBRC","FBR & Co","19.35","142897311.9","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fbrc",
"FDML","Federal-Mogul Holdings Corporation","9.16","1548412363.16","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/fdml",
"FNHC","Federated National Holding Company","21.55","308552447.45","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FEIC","FEI Company","88.12","3600880693.12","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/feic",
"FHCO","Female Health Company (The)","1.26","36606360.42","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco",
"FENX","Fenix Parts, Inc.","4.1","81700158.8","n/a","2015","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/fenx",
"GSM","Ferroglobe PLC","9.98","1714944766.94","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FCSC","Fibrocell Science Inc","2.3","100967205.5","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","17.93","1112989312.27","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","189.05","434815000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","15.86","403319641.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","15.39","250868265.48","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","26.54","712046516.82","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FSAM","Fifth Street Asset Management Inc.","3.58","174186575.44","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FSC","Fifth Street Finance Corp.","5.22","784372463.28","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/fsc",
"FSCFL","Fifth Street Finance Corp.","25.25","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fscfl",
"FSFR","Fifth Street Senior Floating Rate Corp.","7.7","226894113.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsfr",
"FITB","Fifth Third Bancorp","17.73","13886687899.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","29.93","538740000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","31.17","1611470235.66","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","27.5","398361782.5","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","15.94","1714030144.68","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","1.11","25213203.78","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FNTC","FinTech Acquisition Corp.","10.01","137470663.33","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntc",
"FNTCU","FinTech Acquisition Corp.","10.9","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntcu",
"FNTCW","FinTech Acquisition Corp.","0.75","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/fntcw",
"FEYE","FireEye, Inc.","13.42","2227042840.22","n/a","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","20.15","397982025.35","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","19.57","210853422.83","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","6.84","53946840.6","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","20.15","578201267.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","24.73","215155253.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","30.54","101960935.62","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash Financial Services, Inc.","47.31","1336187163.99","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FCNCA","First Citizens BancShares, Inc.","251.27","3017854464.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCLF","First Clover Leaf Financial Corp.","11.75","82319125.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fclf",
"FCBC","First Community Bancshares, Inc.","21.41","381528126.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","14.67","98186926.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FCFP","First Community Financial Partners, Inc.","9","154492776","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcfp",
"FBNK","First Connecticut Bancorp, Inc.","17","267543671","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","39.41","352277201.57","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","19.43","1197683522.49","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","7.57","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","31.55","2083072312.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","35.36","447537588.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","13.53","183718458","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","21.82","349476233.32","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","16","121747104","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"INBK","First Internet Bancorp","23.9536","107456424.4864","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"FIBK","First Interstate BancSystem, Inc.","27.04","1223301064.96","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","25.11","1021254535.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","25.18","212929684.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","17.99","1409081591.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNBC","First NBC Bank Holding Company","19.29","367829744.64","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbc",
"FNFG","First Niagara Financial Group Inc.","10.36","3676618245.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnfg",
"FNWB","First Northwest Bancorp","13.17","172531741.2","n/a","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","35.46","78181747.02","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","51.24","5239039282.68","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FSBK","First South Bancorp Inc","8.8","83545228.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","27.04","41912054.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","19.72","8874039.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","11.6","2900023.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbz",
"FCAN","First Trust Canada AlphaDEX Fund","22.951","9180445.902","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","40.02","126063080.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FCA","First Trust China AlphaDEX Fund","17.95","16155035.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fca",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","46.4424","153352804.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","32.28","8070064.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","20.59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","22","3986400044","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","17.17","763206534.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv",
"FEM","First Trust Emerging Markets AlphaDEX Fund","18.33","144807036.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","41.66","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","28.38","32637056.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","59.94","128854456.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","29.2","391280058.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","31.48","11018062.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","36.65","238225073.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","20.95","183382347.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc",
"FTHI","First Trust High Income ETF","19.8408","5952279.6816","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"HYLS","First Trust High Yield Long/Short ETF","47.82","459072095.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","30.8344","174214421.6688","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhk",
"FTAG","First Trust Indxx Global Agriculture ETF","21","3990000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","10.52","11572021.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftri",
"FPXI","First Trust International IPO ETF","25.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi",
"YDIV","First Trust International Multi-Asset Diversified Income Index","16.95","13560033.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","29.6501","486261699.3002","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"FJP","First Trust Japan AlphaDEX Fund","46.59","95509593.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","44.7","1881870089.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","49.12","685224098.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","40.09","1138556080.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","15.6396","4691911.2792","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fln",
"FTLB","First Trust Low Beta Income ETF","19.16","4790038.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb",
"LMBS","First Trust Low Duration Opportunities ETF","51.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","53.374","21349706.748","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","26.43","13215052.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","50.1","956910100.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","29.29","109837558.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fny",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","28.3499","70874806.6998","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","50.13","87727600.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","42.86","216443085.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","19.1013","963660623.2026","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","38.1025","102876826.205","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","13.91","66072527.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","35.848","12546871.696","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
